,id,Title,Year,Genre,BoxOffice,budget,popularity,production_companies,revenue,runtime,Internet Movie Database,Rotten Tomatoes,Metacritic
1811,tt11540726,Resurrection,2022,"Crime, Drama, Horror","$160,866",0,3.9456,"Secret Engine,Square Peg,Tango Entertainment,Rosetory",159780,104,5.9/10,82%,70/100
1812,tt18298588,Monolith,2022,"Drama, Mystery, Sci-Fi",,0,2.9202,"South Australian Film Corporation,Black Cat White Rabbit Productions",12480,94,5.8/10,,61/100
1813,tt13669038,Women Talking,2022,Drama,"$5,456,531",20000000,6.1537,"Plan B Entertainment,Hear/Say Productions,Orion Pictures",7589419,104,6.9/10,90%,77/100
1814,tt20225374,Vesper,2022,"Adventure, Drama, Sci-Fi","$49,493",0,2.9097,"Rumble Fish Productions,Natrix Natrix,10.80 Films,Ev.L Prod",889529,112,6.0/10,91%,70/100
1815,tt10731768,Sweet Girl,2021,"Action, Drama, Thriller",,0,7.16,"Pride of Gypsies,ASAP Entertainment,On the Roam",0,110,5.5/10,24%,46/100
1816,tt3234122,Widow Clicquot,2023,Drama,"$1,023,984",0,1.6997,Fourth & Twenty Eight Films,3336542,91,6.3/10,80%,65/100
1817,tt28075881,Do Patti,2024,"Crime, Drama, Mystery",,0,3.5124,"Blue Butterfly Films,Kathha Pictures",0,128,6.5/10,50%,
1818,tt31834725,"My Wife, My Abuser: The Secret Footage",2024,Documentary,,0,0.1067,Channel 5,0,120,7.4/10,,
1819,tt9288822,The Wonder,2022,"Drama, Mystery, Thriller",,0,4.2263,"Element Pictures,House Productions",0,108,6.6/10,85%,71/100
1820,tt17676734,Americana,2023,"Action, Comedy, Crime",,0,2.9607,"Bron Studios,Creative Wealth Media Finance,Saks Picture Company,Rhea Films,Hercules Film Fund",0,110,6.3/10,100%,85/100
1821,tt11198810,She Said,2022,"Drama, History","$5,825,995",32000000,6.3421,"Plan B Entertainment,Annapurna Pictures,Universal Pictures",13900000,129,7.3/10,88%,74/100
1822,tt16826430,La nuit se traîne,2024,"Action, Thriller",,4870000,12.784,"Daylight Films,Formosa Productions,A Private View,Gaumont,France 3 Cinéma,VOO,BeTV,Proximus,RTL Belgium",0,97,7.2/10,,
1823,tt13650742,Suncoast,2024,Drama,,0,1.7575,"Searchlight Pictures,Freestyle Picture Company,Seven Deuce Entertainment",0,109,6.7/10,77%,
1824,tt27578157,Colors of Evil: Red,2024,"Crime, Drama, Mystery",,0,2.1853,Aurum Film,0,112,6.4/10,80%,
1825,tt12446086,Legend of the White Dragon,2023,"Action, Adventure, Fantasy",,508578,1.2341,Bat in the Sun Productions,0,0,,,
1826,tt16491560,A Sacrifice,2024,"Drama, Horror, Mystery",,0,2.0333,"Augenschein Filmproduktion,Logical Content Ventures,WeFadeToGrey,LAVAlabs Moving Images,Magic Media Productions,Scott Free Productions",0,94,5.1/10,22%,44/100
1827,tt14439896,Father Stu,2022,"Biography, Drama","$21,090,677",4000000,6.4284,"Municipal Pictures,Palm Drive Productions",21591034,124,6.5/10,42%,40/100
1828,tt29195603,Family Pack,2024,"Adventure, Comedy, Fantasy",,0,5.0991,"Radar Films,Mediawan,Asmodee",0,95,5.5/10,,
1829,tt13176330,Hitpig,2024,"Animation, Action, Adventure","$2,324,019",45000000,4.3841,"Cinesite Animation,Aniventure,Rosebud Enterprises (GB),GFM Animation",2345398,85,5.1/10,50%,
1830,tt31648020,The Last Dance,2024,Drama,,0,5.5993,"Emperor Motion Pictures,Alibaba Pictures Group",0,126,7.9/10,100%,
1831,tt27158093,Arthur's Whisky,2024,Comedy,,0,4.5181,"Arclight Films,CrossDay Productions,Sky Group,Sherbone Media,Filmology Finance",0,92,4.4/10,,
1832,tt6160448,White Noise,2022,"Comedy, Drama, Horror",,100000000,5.5738,"Heyday Films,NB/GG Pictures,A24",71476,136,5.7/10,64%,66/100
1833,tt14828040,Spermageddon,2024,"Animation, Comedy, Musical",,3000000,4.078,"74 Entertainment,Qvisten Animation",0,80,,86%,
1834,tt12789558,Belfast,2021,"Biography, Drama, Romance","$9,250,870",11000000,4.4698,"TKBC,Northern Ireland Screen",49158343,98,7.2/10,86%,75/100
1835,tt12536294,Spencer,2021,"Biography, Drama","$7,086,632",18000000,4.8714,"FilmNation Entertainment,Komplizen Film,Shoebox Films,Fabula,Fabula",14000000,117,6.5/10,83%,76/100
1836,tt8404256,Snake Eyes,2021,"Action, Adventure, Crime","$28,264,325",88000000,11.046,"Paramount Pictures,Metro-Goldwyn-Mayer,di Bonaventura Pictures,Entertainment One,Skydance Media,Hasbro",36964325,121,5.4/10,35%,43/100
1837,tt12003946,Violent Night,2022,"Action, Comedy, Thriller","$50,057,405",20000000,7.814,"87North Productions,Universal Pictures,Original Pictures",75734910,111,6.7/10,74%,55/100
1838,tt31450182,Amber Alert,2024,Thriller,,0,4.0167,"Hungry Bull Productions,TPC,Bluefields Entertainment",0,91,6.0/10,63%,
1839,tt22307442,Katie's Mom,2023,"Comedy, Drama, Romance",,0,3.3971,"Ex Files Productions,SLC Group Holdings,Marginal MediaWorks,River Place Productions,Finch Fortress Films",0,111,,,
1840,tt30524053,Bedspacer,2024,"Drama, Thriller",,0,2.7699,Vivamax,0,106,4.5/10,,
1841,tt10276482,Love Again,2023,"Comedy, Drama, Romance","$6,230,837",9000000,6.7586,"Screen Gems,Thunder Road,2.0 Entertainment",10000000,104,5.9/10,30%,32/100
1842,tt10327252,The Forever Purge,2021,"Action, Crime, Horror","$44,539,245",18000000,8.8462,"Blumhouse Productions,Platinum Dunes,Universal Pictures,Man in a Tree Productions,Perfect World Pictures",76994245,103,5.4/10,49%,53/100
1843,tt13929998,On a Wing and a Prayer,2023,Drama,,18000000,3.5137,"Metro-Goldwyn-Mayer,LightWorkers Media,Autumn Bailey Entertainment",0,102,5.5/10,16%,19/100
1844,tt16280912,Humane,2024,"Horror, Thriller","$44,509",0,7.9791,"Victory Man,Elevation Pictures,Prospero Pictures",0,93,5.5/10,71%,59/100
1845,tt28547657,The Girl in the Pool,2024,"Drama, Mystery, Thriller",,0,1.9692,"Quiver Distribution,Blacktop Productions",0,89,4.3/10,36%,
1846,tt18363072,The Royal Hotel,2023,Thriller,"$780,263",0,3.574,"Scarlett Pictures,See-Saw Films",877412,91,5.8/10,89%,77/100
1847,tt24082864,I'll Be Right There,2023,Comedy,,0,2.5862,"A Bigger Boat,Open Swim",0,98,5.6/10,,
1848,tt24068064,Reality,2023,Drama,,0,5.148,"In The Cut Films,Fit Via Vi,Seaview Productions,Cinereach,Burn These Words Films,Tanbark Pictures,2 SQ FT",0,83,6.7/10,94%,84/100
1849,tt6906292,Retribution,2023,"Action, Thriller","$6,937,696",20000000,10.0593,"The Picture Company,Ombra Films,StudioCanal,TF1 Films Production,Studio Babelsberg",18685751,91,5.3/10,30%,43/100
1850,tt21276878,You Are So Not Invited to My Bat Mitzvah,2023,Comedy,,0,8.6705,"Happy Madison Productions,Alloy Entertainment",0,103,6.0/10,91%,71/100
1851,tt5500218,Samaritan,2022,"Drama, Fantasy, Sci-Fi",,100000000,10.6062,"Metro-Goldwyn-Mayer,Balboa Productions",0,102,5.7/10,38%,45/100
1852,tt1657865,Dear Zoe,2022,"Drama, Mystery, Romance",,0,2.3957,Zin Haze Productions,0,94,5.8/10,71%,
1853,tt15353964,Significant Other,2022,"Drama, Horror, Mystery",,0,4.1336,"Paramount Players,Quay Street Productions",0,85,5.7/10,72%,57/100
1854,tt26350277,Ballerina,2023,"Action, Thriller",,0,7.597,Climax Studios,0,93,6.3/10,91%,
1855,tt26084002,Self Reliance,2023,"Comedy, Thriller",,70000000,2.3938,"The Lonely Island,Walcott Productions,MRC,Clown Show",0,91,6.0/10,73%,59/100
1856,tt4479380,SAS: Rise of the Black Swan,2021,"Action, Thriller","$146,329",0,4.2835,"Ingenious Media,Sky Movies,Creativity Capital,Parabolic Pictures,Altitude Film Entertainment,Electric Shadow Company,Lipsync Productions,J3 Film Finance,Periwinkle Pictures,Silver Reel,SAS: Vonatrablás a csatorna-alagútban",0,120,5.3/10,52%,
1857,tt11703244,The Blackening,2022,"Comedy, Horror, Mystery","$17,707,207",5000000,2.2926,"MRC,CatchLight Studios,Artists First,Tracy Yvonne Productions,The Story Company,Lionsgate",16000000,97,6.0/10,87%,67/100
1858,tt2016303,The Bricklayer,2023,"Action, Thriller",,23900000,5.6013,"Eclectic Pictures,Millennium Media",899683,110,5.2/10,50%,
1859,tt1695843,Haunted Mansion,2023,"Comedy, Drama, Family","$67,653,287",157800000,9.6471,"Walt Disney Pictures,Rideback",117449790,123,6.0/10,38%,47/100
1860,tt14826022,You People,2023,"Comedy, Romance",,0,6.0196,"Khalabo Ink Society,Misher Films,Strong Baby Productions",0,117,5.5/10,39%,50/100
1861,tt15767808,The Last Kingdom: Seven Kings Must Die,2023,"Action, Drama, History",,0,6.2102,Carnival Films,0,111,6.9/10,,48/100
1862,tt26745321,Armand,2024,Drama,,1508482,3.4388,"Keplerfilm,One Two Films,Prolaps Produktion,Eye Eye Pictures,Film i Väst,Mediefondet Zefyr",0,116,6.5/10,75%,
1863,tt14636214,Sweethearts,2024,Comedy,,0,3.9579,"Picturestart,New Line Cinema",0,97,5.6/10,62%,59/100
1864,tt13721828,The Witch: Part 2 - The Other One,2022,"Action, Mystery, Thriller","$143,723",0,15.5245,"Peppermint & Company,Next Entertainment World,Studio & New,Goldmoon Film,Contents Panda,Warner Bros. Korea",23068596,137,6.3/10,,
1865,tt26682012,Daddy's Head,2024,Horror,,0,4.88,"arthrofilm,Capture,Onsight,Quickfire Films,Shout Loud Creative,Stigma Films",0,92,5.7/10,,
1866,tt14121726,Jeepers Creepers: Reborn,2022,"Horror, Mystery, Thriller","$2,033,057",5000000,7.1416,"Orwo Studios (US),Screen Media Films,Black Hangar Studios,Ink Pine Media,Infinity Films",6175213,88,2.6/10,0%,
1867,tt28182736,Puppy Love,2023,Comedy,,0,4.1405,"BuzzFeed Studios,Lionsgate",0,106,6.3/10,,
1868,tt7550014,No Exit,2022,"Drama, Horror, Mystery",,0,6.4312,"20th Century Studios,Flitcraft",0,96,6.1/10,62%,54/100
1869,tt26270862,Sex,2024,"Drama, Romance",,0,5.9085,"Motlys,Viaplay Group,Oslo Filmfond,Norsk Filminstitutt,Nordisk Film & TV Fond,ArtHaus",0,125,6.8/10,,
1870,tt9288046,The Sea Beast,2022,"Animation, Action, Adventure",,0,10.2288,Netflix,0,115,7.0/10,94%,74/100
1871,tt14935038,The Key Game,2022,Comedy,,0,15.4985,,0,107,4.9/10,,
1872,tt27737203,Ni chaînes ni maîtres,2024,Drama,,0,5.0973,"Chi-Fou-Mi Productions,France 2 Cinéma,Les autres films,StudioCanal",0,97,6.7/10,,
1873,tt12908110,Mr. Harrigan's Phone,2022,"Drama, Horror, Mystery",,0,4.0491,"Ryan Murphy Television,Blumhouse Television",0,105,6.0/10,46%,55/100
1874,tt33481094,The Menendez Brothers,2024,Documentary,,0,3.3184,Campfire Studios,0,116,7.0/10,,
1875,tt12672620,The Three Musketeers - Part II: Milady,2023,"Action, Adventure, Drama",,39000000,6.7246,"Pathé,M6 Films,Constantin Film,ZDF,DeAPlaneta,uMedia,Chapter 2",21730766,115,6.4/10,86%,74/100
1876,tt21301418,Chief of Station,2024,"Action, Thriller",,0,4.2482,"Bee Holder Productions,Concourse Media,Ashland Hill Media Finance,TDP FILMS,Filmology Finance,Tip-Top Productions,Mirror Productions",0,93,4.7/10,57%,
1877,tt15083184,I Came By,2022,Thriller,,0,5.5652,"XYZ Films,Two & Two Pictures,Film4 Productions,New Regency Pictures,New Regency Productions",0,110,6.2/10,68%,57/100
1878,tt28150132,Omni Loop,2024,"Drama, Sci-Fi","$40,269",0,3.408,"2AM,Killer Films,Lou Filmproduction",0,107,5.5/10,83%,68/100
1879,tt31499750,Lowlifes,2024,Horror,,0,3.0783,Front Street Pictures,0,90,6.2/10,,
1880,tt21800162,There's Still Tomorrow,2023,"Comedy, Drama",,9000000,2.7892,"Wildside,Vision Distribution,Sky Italia,MiC",50108853,118,7.7/10,89%,
1881,tt13610344,Harvest,2024,"Drama, History",,0,1.1494,"Harvest Film Limited,Louverture Films,Haos Film,The Match Factory,Why Not Productions,Sixteen Films,Meraki Films,Roag Films,BBC Film,ARTE France Cinéma",0,133,5.9/10,55%,
1882,tt27431598,Bramayugam,2024,"Drama, Horror, Thriller",,3300000,1.8064,"Y NOT Studios,Night Shift Studios",10000000,140,7.8/10,,
1883,tt11162260,Grafted,2024,Horror,,0,2.9162,"Head Gear Films,FluroBlack,New Zealand Film Commission,Propaganda Film",0,93,,77%,
1884,tt8851148,The In Between,2022,"Drama, Fantasy, Romance",,0,4.3261,"Paramount Players,Paramount Pictures",0,116,5.9/10,64%,
1885,tt14331144,Jujutsu Kaisen 0,2021,"Animation, Action, Fantasy","$34,542,754",0,15.9845,"MAPPA,Shueisha,Sumzap,MBS,TOHO",195870885,105,7.8/10,98%,71/100
1886,tt21927594,Girl You Know It's True,2023,"Biography, Drama, Music",,0,1.2372,"Leonine Studios,Wiedemann & Berg Film,Sentana Filmproduktion,Mediawan,SevenPictures Film,Voltage Pictures,Vertical",0,124,7.1/10,85%,
1887,tt27510174,Stree 2: Sarkate Ka Aatank,2024,"Comedy, Horror","$2,570,000",7050000,3.4775,"Maddock Films,Jio Studios",103009411,143,7.0/10,57%,
1888,tt10665342,Halloween Ends,2022,"Drama, Horror, Mystery","$64,079,860",20000000,9.2828,"Universal Pictures,Blumhouse Productions,Miramax,Rough House Pictures,Trancas International Films",104374176,111,5.0/10,40%,47/100
1889,tt13849558,Corner Office,2022,"Comedy, Mystery",,0,3.7114,"Anonymous Content,Goldenlight Films,Tilt9 Entertainment,Space Pilot Media",0,102,6.0/10,22%,
1890,tt7740510,Antlers,2021,"Drama, Horror, Mystery","$10,619,670",17000000,6.5297,"Searchlight Pictures,Phantom Four,Double Dare You,Mirada Studio,TSG Entertainment",18867659,99,5.9/10,60%,57/100
1891,tt1200263,The Color Purple,2023,"Drama, Musical","$60,619,191",95000000,9.481,"Warner Bros. Pictures,Harpo Films,Amblin Entertainment,Scott Sanders Productions,Quincy Jones Productions,Domain Entertainment",67519192,141,6.8/10,81%,72/100
1892,tt10284944,The Fix,2024,"Action, Sci-Fi",,0,2.6627,"Crave Pictures,Angry Cloud,Moo Studios,ShowMax,Slated",0,98,4.6/10,,
1893,tt3108894,The Tender Bar,2021,"Biography, Drama",,0,4.513,"Amazon Studios,Smoke House Pictures,Grand Illusion Films",0,104,6.7/10,51%,53/100
1894,tt1596342,Disenchanted,2022,"Animation, Adventure, Comedy",,0,4.8218,"Walt Disney Pictures,Josephson Entertainment,Right Coast",0,119,5.6/10,,50/100
1895,tt10298840,Strange World,2022,"Animation, Action, Adventure","$37,968,963",180000000,8.3923,"Walt Disney Pictures,Walt Disney Animation Studios",73621640,102,5.7/10,72%,65/100
1896,tt27623406,I Don't Understand You,2024,"Comedy, Horror",,0,1.6898,"Pinky Promise,Panoramic Media Company",0,96,,79%,
1897,tt11240348,The Exorcism,2024,"Horror, Thriller","$4,530,418",22000000,9.1144,"Miramax,Outerbanks Entertainment",12610418,96,4.2/10,27%,46/100
1898,tt27304026,Damaged,2024,"Action, Crime, Drama",,0,3.5189,"Red Sea Media,BondIt Media Capital,Tartan Bridge Films,High Five Films",0,98,4.7/10,27%,
1899,tt21307994,Skinamarink,2022,"Horror, Mystery","$2,052,272",15000,3.5586,ERO Picture Company,2100000,100,4.7/10,74%,66/100
1900,tt9812474,Lamb,2021,"Drama, Fantasy, Horror","$2,676,410",0,5.0675,"Go to Sheep,Film i Väst,Chimney Sweden,Chimney Poland",3200000,106,6.3/10,86%,68/100
1901,tt22866358,The Book of Clarence,2023,"Adventure, Comedy, Drama","$6,132,813",40000000,6.0279,"Legendary Pictures,Kilburn Lane",6205230,129,5.7/10,66%,57/100
1902,tt2396431,Dear Santa,2024,"Comedy, Fantasy",,0,5.5659,"Paramount Pictures,Farrelly Brothers,Kraymation Films",0,108,5.4/10,24%,34/100
1903,tt30852384,All of You,2024,Drama,,0,0.7695,"MRC,Ryder Picture Company",0,98,,83%,
1904,tt20221690,Woody Woodpecker Goes to Camp,2024,"Animation, Adventure, Comedy",,15000000,8.6764,"Universal 1440 Entertainment,Universal Animation Studios",0,101,4.5/10,20%,
1905,tt27491225,Things Will Be Different,2024,"Horror, Sci-Fi, Thriller","$7,746",0,2.3343,"Rustic Films,Last Life,XYZ Films",0,102,5.2/10,81%,62/100
1906,tt27804164,Julie Keeps Quiet,2024,Drama,,0,1.0357,"De Wereldvrede,Les Films du Fleuve,Film i Väst,HOBAB,Blue Morning Pictures",0,100,6.7/10,90%,
1907,tt9873892,They Cloned Tyrone,2023,"Comedy, Mystery, Sci-Fi",,47000000,4.3659,"MACRO,Made With Love Media",0,122,6.6/10,95%,74/100
1908,tt27155038,Ruby Gillman: Teenage Kraken,2023,"Animation, Comedy, Romance","$15,753,600",70000000,7.4847,DreamWorks Animation,46247409,91,5.7/10,66%,50/100
1909,tt11128440,Clerks III,2022,"Comedy, Drama","$4,663,106",7000000,4.7879,"View Askew Productions,BondIt Media Capital,Lionsgate,TPC",4717597,100,6.2/10,63%,50/100
1910,tt6802400,Coming 2 America,2021,"Comedy, Music",,60000000,11.1995,"Paramount Pictures,New Republic Pictures,Eddie Murphy Productions,Misher Films",0,110,5.3/10,49%,52/100
1911,tt32627545,Watchmen: Chapter II,2024,"Animation, Action, Drama",,0,13.9162,"Warner Bros. Animation,DC Entertainment,Paramount Pictures",0,89,7.0/10,,
1912,tt19887550,Good Grief,2023,"Comedy, Drama, Romance",,0,1.3086,"Not A Real Production Company,SISTER",0,101,6.4/10,76%,59/100
1913,tt4590256,He's All That,2021,"Comedy, Romance",,0,8.3861,"Miramax,Ethea Entertainment",0,91,4.4/10,,36/100
1914,tt10687506,The Electrical Life of Louis Wain,2021,"Biography, Drama, History",,0,3.8844,"StudioCanal,Shoebox Films,Film4 Productions,SunnyMarch",0,111,6.8/10,68%,63/100
1915,tt10962368,Things Heard & Seen,2021,"Drama, Horror, Mystery",,0,8.188,Likely Story,0,121,5.3/10,38%,49/100
1916,tt30743549,The Mouse Trap,2024,"Comedy, Horror, Thriller",,800000,5.5919,"Into Frame Productions,Bailey Phillips Productions,Gravitas Ventures,MM TRAP",5737,80,2.5/10,,
1917,tt15140278,Coup de Chance,2023,"Comedy, Crime, Drama",,10000000,2.5867,"Gravier Productions,Perdido Productions,Dippermouth,Petite Fleur Productions",3767399,96,6.4/10,83%,
1918,tt11040844,The Machine,2023,"Action, Comedy","$10,458,331",0,3.9105,"Shaken, Not Stirred Productions,Balkanic Media,Legendary Pictures,Uh Hundred Percent,Levity Productions",0,112,5.7/10,31%,37/100
1919,tt4595186,Luckiest Girl Alive,2022,"Drama, Mystery, Thriller",,0,4.9235,"Orchard Farm Productions,Made Up Stories,Picturestart",0,113,6.4/10,43%,54/100
1920,tt6133444,The Fire Inside,2024,"Biography, Drama, Sport","$8,093,190",12000000,11.2228,"Metro-Goldwyn-Mayer,Michael De Luca Productions,PASTEL",8104331,109,,93%,79/100
1921,tt5315212,Senior Year,2022,"Comedy, Drama",,0,5.5311,"Paramount Players,Broken Road Productions,Camp Sugar",0,114,5.5/10,23%,47/100
1922,tt5012320,Out of My Mind,2024,Drama,,0,5.7672,"Big Beach,EveryWhere Studios,Participant",0,107,7.4/10,100%,73/100
1923,tt15339456,Marcel the Shell with Shoes On,2021,"Animation, Comedy, Drama","$6,333,702",6000000,7.3017,"Cinereach,Chiodo Bros. Productions,You Want I Should,Human Woman,Sunbeam TV & Films",6909209,90,7.6/10,98%,80/100
1924,tt8992484,A Herança,2024,"Horror, Mystery",,0,1.3373,"Kromaki,Bubbles Project,Sony Pictures Entertainment Brazil",0,80,,,
1925,tt13446168,The Medium,2021,"Drama, Horror, Mystery",,0,9.1633,"Northern Cross,Jorkwang Films,Showbox,Finecut,GDH 559",7230000,131,6.5/10,80%,
1926,tt12718300,"Confess, Fletch",2022,"Comedy, Crime, Mystery","$538,842",20000000,5.9139,Miramax,500000,99,6.4/10,86%,64/100
1927,tt11909878,Hocus Pocus 2,2022,"Comedy, Family, Fantasy",,30000000,8.0722,"Walt Disney Pictures,Weimaraner Republic Pictures",0,107,6.0/10,65%,56/100
1928,tt27679443,Reading Lolita in Tehran,2024,,,0,1.6868,"Eran Riklis Productions,Topia Communications,Rosamont,Minerva Pictures,MiC,United King Films,RAI Cinema,WestEnd Films",0,108,,,
1929,tt31112509,Jane Austen Wrecked My Life,2024,Romance,,0,1.4081,"Pictanovo,Les Films du Veyrier,Sciapode",0,98,,,
1930,tt32127524,Takintilar,2024,Comedy,,0,2.3063,"ONK Content,Birleşik Heyecanlar,Sky Films",0,97,,,
1931,tt32828123,Cloud,2024,"Action, Horror, Thriller",,0,4.0195,"Nikkatsu Corporation,Tokyo Theatres Company,US Cinema,Yomiuri Telecasting Corporation,Movie Walker,Django Film",541314,124,6.4/10,92%,71/100
1932,tt1924245,Cry Macho,2021,Drama,"$10,310,734",33000000,2.8187,"Malpaso Productions,ASR Productions,Warner Bros. Pictures",16510734,104,5.7/10,58%,58/100
1933,tt30425872,London Calling,2024,"Action, Comedy",,0,1.4772,"Highland Film Group,Short Porch Pictures,Buffalo 8,Mannequin Pictures",0,109,,,
1934,tt13070038,After Ever Happy,2022,"Drama, Romance","$1,072,750",14000000,13.5388,"Voltage Pictures,Wattpad,Vertical,Ethea Entertainment,CalMaple Films",19238073,95,4.7/10,0%,
1935,tt8883486,Medieval,2022,"Action, Drama, History","$1,374,325",23000000,4.3353,"R.U. Robot Studios,JBJ Film,Elevated Films,Double Tree Entertainment",4311284,126,5.9/10,39%,46/100
1936,tt28658276,The 4:30 Movie,2024,Comedy,,0,4.3534,"Destro Films,SModcast Pictures,TPC",0,88,6.0/10,71%,52/100
1937,tt12823454,Your Place or Mine,2023,"Comedy, Romance",,0,5.2798,"Hello Sunshine,Aggregate Films,Lean Machine",0,109,5.7/10,30%,49/100
1938,tt21941532,The Teacher,2023,Drama,,3000000,0.8395,"Cocoon Films,Native Liberty Productions,Philistine Films,Metafora Production,Wild Bunch",57251,118,,82%,
1939,tt11116912,Troll,2022,"Action, Adventure, Drama",,0,4.9572,Motion Blur,0,104,5.8/10,90%,62/100
1940,tt28452681,Blood Star,2024,,,0,1.8992,,0,97,,,
1941,tt27987046,Uprising,2024,"Action, Drama, History",,0,7.6691,"Moho Film,Semicolon Studio",0,126,6.6/10,80%,
1942,tt6300910,The Unholy Trinity,2024,"Adventure, Crime, Western",,0,2.7359,"Jaggi Entertainment,High Five Films,Saban Films",0,93,7.3/10,,
