,id,Title,Year,BoxOffice,Production,budget,genres,original_language,popularity,production_companies,revenue,runtime,Metacritic,imdb,rotten
8008,tt6082630,Bobbi Jene,2017,"$18,579",,0,"[""Romance"", ""Drama"", ""Documentary""]",en,0.3272,"[""Sonntag Pictures"", ""Oscilloscope""]",0,95,52.0,63.0,64.0
8009,tt6083230,Little Forest,2018,,,0,"[""Drama""]",ko,2.2224,"[""Watermelon Pictures"", ""Plus M Entertainment""]",0,103,,73.0,
8010,tt6083388,God of War,2017,"$53,000",,25000000,"[""Adventure"", ""Action"", ""History"", ""Drama""]",zh,1.5628,"[""Media Asia Films"", ""Sun Entertainment Culture"", ""Bona Film Group"", ""Huaxia Film Distribution""]",0,130,54.0,64.0,83.0
8011,tt6083648,Looking Glass,2018,,,0,"[""Thriller"", ""Mystery""]",en,1.4325,"[""Kirk Shaw Productions"", ""Prettybird"", ""Silver State Production Services"", ""DTLV Cinema Society"", ""Goldfinch Australia"", ""Highland Film Group""]",0,103,33.0,47.0,23.0
8012,tt6084202,Blizzard of Souls,2019,,,0,"[""History"", ""Action"", ""War"", ""Drama""]",lv,1.4298,"[""KULTFILMA""]",0,124,63.0,72.0,75.0
8013,tt6086080,Mad Families,2017,,,0,"[""Comedy""]",en,0.7847,"[""Crackle""]",0,90,,40.0,
8014,tt6087226,Coma,2019,,,2250000,"[""Adventure"", ""Action"", ""Science Fiction"", ""Mystery""]",ru,2.3848,"[""Fresh Film"", ""Cinema Foundation of Russia"", ""Mars Media Entertainment"", ""Big Cinema House"", ""Argunov Studio"", ""Central Partnership""]",9500000,110,,63.0,
8015,tt6089700,The Hatred,2017,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama""]",en,0.5077,"[""Westridge Films"", ""Trancas International Films""]",0,94,,36.0,
8016,tt6091368,Secondhand Hearts,2017,,,0,"[""Romance"", ""Drama""]",en,0.1022,"[""""]",0,95,,53.0,
8017,tt6094760,Playground,2016,,,0,"[""Thriller"", ""Drama""]",pl,0.3401,"[""Film It"", ""Studio Orka""]",0,81,,62.0,86.0
8018,tt6094944,Bad Lucky Goat,2017,"$5,088",,0,"[""Comedy"", ""Drama""]",ht,0.1243,"[""""]",0,76,,68.0,
8019,tt6095472,The Angry Birds Movie 2,2019,"$41,667,116",,65000000,"[""Adventure"", ""Action"", ""Comedy"", ""Family"", ""Animation""]",en,5.7557,"[""Rovio Animation"", ""Columbia Pictures"", ""Sony Pictures Animation"", ""Rovio Entertainment""]",137792047,96,60.0,64.0,72.0
8020,tt6096128,Orange: Mirai,2016,,,0,"[""Romance"", ""Science Fiction"", ""Animation"", ""Drama""]",ja,0.6277,"[""Telecom Animation Film""]",0,63,,72.0,
8021,tt6096308,Still,2018,,,0,"[""Fantasy"", ""Mystery"", ""Drama""]",en,0.4468,"[""Murdoch and Dent"", ""The Georgia Film Academy"", ""The Thought Commission""]",0,88,,52.0,
8022,tt6096528,Elon Doesn't Believe in Death,2016,,,0,"[""Drama""]",pt,0.1927,"[""Punta Colorada de Cinema"", ""Entrefilmes"", ""Sancho Filmes"", ""Autocroma""]",0,75,,54.0,
8023,tt6097798,Radius,2017,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama""]",en,2.3682,"[""Title Media"", ""EMAfilms"", ""Peripatetic Pictures""]",14097,93,,62.0,93.0
8024,tt6098380,Isabelle,2018,,,0,"[""Thriller"", ""Horror""]",en,0.6926,"[""Lazarus Effects"", ""Out of the Blue... Entertainment"", ""Rob Heydon Productions"", ""The Wanting Film""]",0,80,26.0,42.0,7.0
8025,tt6098486,Assholes,2017,,,0,"[""Comedy"", ""Romance"", ""Drama""]",en,0.2274,"[""""]",0,73,17.0,39.0,17.0
8026,tt6098546,The Family I Had,2017,,Motto Pictures,0,"[""Crime"", ""Documentary""]",en,0.4863,"[""Motto Pictures"", ""Smoke & Apple Films""]",0,77,,68.0,
8027,tt6098794,Ecstasy,2017,,,0,"[""Thriller"", ""Romance"", ""Mystery""]",en,0.5314,"[""Erdbeermund Filmproduktion"", ""Independent Partners""]",0,90,,36.0,
8028,tt6101516,Virgin Hunters 2,2016,,,0,"[""Sci-Fi"", ""Comedy"", ""Science Fiction""]",en,0.4334,"[""Full Moon Features""]",0,84,,48.0,
8029,tt6101820,Perfect Strangers,2017,"$1,014,507",Cinepolis Producciones,0,"[""Comedy"", ""Drama""]",es,0.9865,"[""Nadie es Perfecto"", ""Mediaset Espa\u00f1a"", ""Pokeepsie Films"", ""Movistar+"", ""Medusa Film"", ""Telecinco Cinema""]",0,101,,69.0,81.0
8030,tt6102104,The Ride,2018,,,0,"[""Drama""]",en,0.637,"[""""]",0,98,,72.0,
8031,tt6104206,Jackals,2017,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama""]",en,0.7234,"[""Tommy Alastra Productions""]",0,86,33.0,49.0,40.0
8032,tt6105098,The Lion King,2019,"$543,638,043",,260000000,"[""Adventure"", ""Family"", ""Animation"", ""Drama""]",en,15.1377,"[""Walt Disney Pictures"", ""Fairview Entertainment""]",1662020819,118,55.0,68.0,51.0
8033,tt6105880,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1,2017,,,0,"[""Adventure"", ""Action"", ""Thriller"", ""Fantasy""]",ja,1.1124,"[""TOHO"", ""OLM"", ""b-mount film"", ""TBS"", ""Raku Film"", ""Warner Bros. Pictures"", ""Vichy Catalan"", ""Bandai Namco Entertainment"", ""TC Entertainment""]",2077113,119,,58.0,
8034,tt6107548,Late Night,2019,"$15,499,454",,4000000,"[""Comedy"", ""Drama""]",en,1.8716,"[""FilmNation Entertainment"", ""30WEST"", ""MK International"", ""3 Arts Entertainment"", ""Imperative Entertainment""]",22384741,102,70.0,65.0,80.0
8035,tt6108090,Secret Superstar,2017,,,286284,"[""Drama"", ""Music""]",hi,1.1855,"[""Zee Studios"", ""Aamir Khan Productions""]",137416709,150,,78.0,92.0
8036,tt6108178,Disobedience,2017,"$3,498,782",,6000000,"[""Romance"", ""Drama""]",en,6.8077,"[""Braven Films"", ""Element Pictures"", ""Film4 Productions"", ""LC6 Productions"", ""FilmNation Entertainment""]",8000000,114,74.0,66.0,84.0
8037,tt6110504,Becoming Bond,2017,,,0,"[""Comedy"", ""Biography"", ""Documentary""]",en,0.3856,"[""Delirio Films""]",0,91,65.0,75.0,78.0
8038,tt6113122,Hurricane Bianca: From Russia with Hate,2018,,,0,"[""Comedy""]",en,0.5982,"[""""]",0,85,,48.0,
8039,tt6113456,Barrio Boy,2022,,,0,"[""Romance"", ""Comedy"", ""Drama""]",en,0.1382,"[""I Ain't Playin' Films"", ""The Lavender Tangent"", ""Cautious Films""]",0,83,,68.0,
8040,tt6113488,The Case for Christ,2017,"$14,682,684",,3000000,"[""Drama"", ""Biography""]",en,2.3099,"[""Pure Flix Entertainment"", ""Triple Horse Studios"", ""Entertainment Studios Motion Pictures""]",18200000,112,50.0,63.0,63.0
8041,tt6116856,The Night Comes for Us,2018,,,0,"[""Action"", ""Thriller"", ""Crime""]",id,4.5402,"[""Screenplay Infinite Films"", ""XYZ Films""]",0,121,69.0,69.0,92.0
8042,tt6118340,The Basement,2018,,,0,"[""Horror""]",en,0.5391,"[""The Conley Company""]",0,90,27.0,40.0,
8043,tt6119504,#Realityhigh,2017,,,0,"[""Romance"", ""Comedy"", ""Drama""]",en,1.3769,"[""Court Five"", ""Reality High Productions""]",0,99,,51.0,
8044,tt6119856,Irreplaceable You,2018,,,10000000,"[""Comedy"", ""Romance"", ""Drama""]",en,1.5703,"[""Rocliffe Ltd."", ""Opposite Field Pictures"", ""PYPO""]",0,96,34.0,64.0,33.0
8045,tt6121444,"Mektoub, My Love: Canto Uno",2017,,,0,"[""Romance"", ""Comedy"", ""Drama""]",fr,1.7825,"[""Orange Studio"", ""Quat'sous Films"", ""Path\u00e9"", ""Bianca Film"", ""Nuvola Film"", ""France 2 Cin\u00e9ma"", ""Canal+"", ""Cin\u00e9+"", ""France T\u00e9l\u00e9visions"", ""Good Films"", ""MiC"", ""CNC"", ""R\u00e9gion Provence C\u00f4te d'Azur"", ""R\u00e9gion Occitaine""]",1200387,181,59.0,65.0,59.0
8046,tt6125690,"Ana, My Love",2017,,,0,"[""Romance"", ""Drama""]",ro,0.8524,"[""Sophie Dulac Productions"", ""Parada Film"", ""Augenschein Filmproduktion""]",0,127,63.0,67.0,
8047,tt6126294,Remo,2016,,,0,"[""Romance"", ""Comedy""]",ta,1.008,"[""24AM Studios""]",0,150,,60.0,
8048,tt6127004,Paradise Hills,2019,,,6000000,"[""Thriller"", ""Fantasy"", ""Science Fiction"", ""Sci-Fi"", ""Mystery""]",en,1.0499,"[""Nostromo Pictures"", ""Colina Paraiso AIE"", ""TVE"", ""Crea SGR"", ""Generalitat de Catalunya - Departament de Cultura"", ""Instituto de Ciencias y Artes Cinematogr\u00e1ficas del Ministerio de Cultura"", ""Nublar Productions""]",0,95,49.0,52.0,68.0
8049,tt6129302,Bhavesh Joshi Superhero,2018,"$57,376",,0,"[""Action"", ""Drama""]",hi,0.2853,"[""Phantom Films""]",0,155,,76.0,50.0
8050,tt6129730,Our Love Story,2016,,,0,"[""Romance"", ""Drama""]",ko,0.7069,"[""Korean Academy of Film Arts"", ""Indieplug"", ""Korean Film Council""]",0,99,,66.0,
8051,tt6131450,Asher,2018,,,0,"[""Action"", ""Thriller"", ""Drama""]",en,1.2603,"[""Mensch Productions"", ""Wing and a Prayer Pictures"", ""LINK Entertainment"", ""Bullet Pictures"", ""XYZ Films""]",0,117,58.0,55.0,53.0
8052,tt6131712,Kuso,2017,,,0,"[""Comedy"", ""Fantasy"", ""Horror"", ""Animation"", ""Drama""]",en,0.8069,"[""Brainfeeder Films""]",0,93,51.0,48.0,33.0
8053,tt6133130,Professor Marston & the Wonder Women,2017,"$1,584,759",,7000000,"[""History"", ""Romance"", ""Drama"", ""Biography""]",en,1.6628,"[""Topple Productions"", ""Boxspring Entertainment"", ""Opposite Field Pictures""]",1600000,108,68.0,70.0,87.0
8054,tt6133146,Memories of Summer,2016,,,0,"[""Drama""]",pl,0.4238,"[""EC1 \u0141\u00f3d\u017a"", ""Silesia Film"", ""Telewizja Polska""]",0,90,,64.0,
8055,tt6133412,Mi prima la sexóloga,2016,,,15000,"[""Comedy"", ""Drama""]",es,3.9585,"[""Miguel Chavez & Asoc.""]",35749,104,,40.0,
8056,tt6133466,The First Purge,2018,"$69,488,745",,13000000,"[""Action"", ""Thriller"", ""Horror"", ""Sci-Fi""]",en,5.2041,"[""Platinum Dunes"", ""Blumhouse Productions"", ""Universal Pictures""]",137056262,97,54.0,52.0,55.0
8057,tt6135348,120 BPM,2017,"$125,189",,6600000,"[""Drama""]",fr,1.7205,"[""Les Films de Pierre"", ""Page 114"", ""Memento Films Production"", ""Playtime"", ""France 3 Cin\u00e9ma""]",7632420,143,84.0,74.0,99.0
8058,tt6136778,Double Date,2017,,,0,"[""Thriller"", ""Horror"", ""Comedy""]",en,0.3586,"[""Dignity Film Finance"", ""Merrymeet Films"", ""Stigma Films""]",0,90,,59.0,83.0
8059,tt6138228,Downrange,2017,,,0,"[""Action"", ""Thriller"", ""Horror""]",en,1.1516,"[""RIM Entertainment"", ""Eleven Arts Studios"", ""GENCO""]",0,90,42.0,55.0,72.0
8060,tt6138688,Once Upon A Time,2017,"$485,728",,22000000,"[""Adventure"", ""Action"", ""Fantasy"", ""Romance"", ""Drama""]",zh,1.3195,"[""Alibaba Pictures Group""]",0,108,,51.0,40.0
8061,tt6139732,Aladdin,2019,"$355,559,216",,183000000,"[""Adventure"", ""Fantasy"", ""Comedy"", ""Family"", ""Romance""]",en,12.5239,"[""Walt Disney Pictures"", ""Rideback""]",1054300000,127,53.0,69.0,57.0
8062,tt6140580,Off the Menu,2018,,,0,"[""Romance"", ""Comedy""]",en,0.5768,"[""Jay Silverman Productions""]",0,96,,58.0,
8063,tt6141246,The Aeronauts,2019,,,40000000,"[""Adventure"", ""Action"", ""Romance"", ""Drama""]",en,1.9052,"[""Amazon Studios"", ""Mandeville Films"", ""FilmNation Entertainment"", ""Popcorn Storm"", ""One Shoe Films""]",3485251,100,60.0,66.0,71.0
8064,tt6141334,The Black String,2018,,,0,"[""Thriller"", ""Horror"", ""Mystery""]",en,0.2644,"[""""]",0,90,,53.0,
8065,tt6141886,Skin in the Game,2019,,,0,"[""Thriller"", ""Crime""]",en,0.3875,"[""Kandoo Films"", ""Khepra Films""]",0,90,,46.0,67.0
8066,tt6143568,The Humanity Bureau,2017,,,6000000,"[""Thriller"", ""Sci-Fi"", ""Science Fiction""]",en,0.8232,"[""Minds Eye Entertainment"", ""VMI Worldwide"", ""Bridgegate Pictures""]",17544173,94,,45.0,22.0
8067,tt6143850,Distorted,2018,,,0,"[""Action"", ""Thriller"", ""Mystery"", ""Crime""]",en,0.6908,"[""Bridgegate Pictures"", ""Minds Eye Entertainment"", ""Voltage Pictures""]",0,90,,45.0,18.0
8068,tt6146586,John Wick: Chapter 3 - Parabellum,2019,"$171,015,687",,55000000,"[""Action"", ""Thriller"", ""Crime""]",en,28.7806,"[""Thunder Road"", ""Lionsgate"", ""87Eleven""]",326709727,131,73.0,74.0,89.0
8069,tt6148156,Vikram Vedha,2017,,,0,"[""Adventure"", ""Action"", ""Thriller"", ""Drama"", ""Crime""]",ta,1.282,"[""Y NOT Studios""]",0,147,,82.0,
8070,tt6149154,Waiting for the Barbarians,2019,,,0,"[""History"", ""Drama""]",en,1.2251,"[""AMBI Group"", ""Infinitum Nihil"", ""Ithaca Pictures"", ""Iervolino Entertainment"", ""Samuel Goldwyn Films""]",761361,114,52.0,59.0,54.0
8071,tt6150324,66 Kinos,2016,,,0,"[""Documentary""]",de,0.0544,"[""""]",0,98,,71.0,
8072,tt6150942,Becks,2017,,,0,"[""Musical"", ""Romance"", ""Drama"", ""Music""]",en,0.3373,"[""Irony Point""]",0,91,64.0,63.0,95.0
8073,tt6150988,Kung Fu Boys,2016,,,0,"[""Adventure"", ""Action"", ""Comedy""]",zh,0.5511,"[""Eddie Dowling Pictures""]",0,95,,48.0,
8074,tt6155172,Roma,2018,,,15000000,"[""Drama""]",es,2.9368,"[""Participant"", ""Esperanto Filmoj""]",1140769,135,96.0,77.0,96.0
8075,tt6155194,Best F(r)iends: Volume 1,2017,"$252,410",,0,"[""Thriller"", ""Comedy"", ""Mystery"", ""Drama""]",en,0.3547,"[""Sestero Pictures""]",0,103,,52.0,42.0
8076,tt6155374,Redbad,2018,,,8155000,"[""Adventure"", ""History"", ""Action"", ""War"", ""Drama""]",nl,1.9327,"[""Bulletproof Cupid"", ""Farmhouse Film & TV B.V."", ""Rebel Entertainment""]",482806,160,,55.0,
8077,tt6155922,Adrift,2017,,,535220,"[""Adventure"", ""Thriller"", ""Drama""]",pt,1.0982,"[""Stopline Films"", ""Master Dream Digital Movie""]",199509,95,,45.0,
8078,tt6156350,HyperNormalisation,2016,,,36501,"[""Documentary""]",en,0.8004,"[""BBC""]",0,167,,82.0,
8079,tt6158692,Who's Watching Oliver,2017,,,0,"[""TV Movie"", ""Horror"", ""Drama""]",en,0.2396,"[""Motionpictures""]",0,87,,50.0,88.0
8080,tt6158872,Khawto,2016,,,0,"[""Thriller""]",bn,0.3413,"[""SVF Entertainment""]",0,140,,64.0,
8081,tt6159026,Gatao,2015,,,0,"[""Action"", ""Crime""]",zh,7.9789,"[""The Diamond Eyes Entertainment"", ""Central Motion Picture Corporation""]",2546192,104,,54.0,
8082,tt6162808,Miss Saigon: 25th Anniversary,2016,,,0,"[""Musical"", ""Romance"", ""Drama"", ""Music""]",en,1.1639,"[""Cameron Mackintosh Ltd."", ""Universal Pictures"", ""Steam Motion & Sound"", ""Serpent Films""]",0,144,,81.0,
8083,tt6164014,Circus Kane,2017,,,0,"[""Horror""]",en,0.5781,"[""End of the Rose"", ""DeInstitutionalized""]",0,88,,44.0,
8084,tt6164502,November,2017,"$19,084",,1550000,"[""Horror"", ""Fantasy"", ""Romance"", ""Drama""]",et,0.5539,"[""Homeless Bob Production"", ""PRPL"", ""Opus Film"", ""Oscilloscope""]",19084,115,79.0,71.0,96.0
8085,tt6164762,The Delinquent Season,2018,,,0,"[""Romance"", ""Drama""]",en,0.6153,"[""F\u00eds \u00c9ireann/Screen Ireland"", ""RT\u00c9"", ""Head Gear Films"", ""Metrol Technology"", ""Parallel Films"", ""Cuba Pictures""]",39194,103,,64.0,64.0
8086,tt6167894,Angamaly Diaries,2017,,,610000,"[""Action"", ""Thriller"", ""Comedy""]",ml,0.4286,"[""Friday Film House""]",3100000,132,,79.0,
8087,tt6168298,One Day,2016,,,0,"[""Romance"", ""Drama""]",th,0.817,"[""GDH 559"", ""Jor Kwang Films""]",0,134,,77.0,
8088,tt6169694,I Think We're Alone Now,2018,,,0,"[""Sci-Fi"", ""Science Fiction"", ""Mystery"", ""Drama""]",en,0.8777,"[""Automatik Entertainment"", ""Estuary Films"", ""IM Global"", ""Exhibit Entertainment"", ""Ferrotame Films Limited"", ""Lonely Child Productions"", ""Opposite Field Pictures""]",0,100,51.0,57.0,63.0
8089,tt6170506,Beast of Burden,2018,,,0,"[""Action"", ""Thriller"", ""Drama"", ""Crime""]",en,0.9823,"[""Aloe Entertainment"", ""WYSJ Media"", ""Coastal Film Studios"", ""MGMT. Entertainment"", ""Paul Schiff Productions"", ""Peak Distribution Partners"", ""Voltage Pictures""]",52973,90,,36.0,25.0
8090,tt6170954,Naam Shabana,2017,,,0,"[""Action"", ""Thriller"", ""Drama""]",hi,2.5364,"[""Plan C Studios"", ""Cape Of Good Films"", ""Friday Filmworks"", ""KriArj Entertainment""]",0,147,,62.0,22.0
8091,tt6172666,Avengers of Justice: Farce Wars,2018,,,0,"[""Action"", ""Comedy"", ""Fantasy"", ""Family""]",en,1.3169,"[""Vertical"", ""SSS Entertainment""]",0,88,,24.0,
8092,tt6173484,"Standing Up, Falling Down",2019,,,0,"[""Comedy"", ""Drama""]",en,0.6586,"[""Tilted Windmill Productions"", ""Whitewater Films"", ""Mangano Movies & Media"", ""Face Productions"", ""Particular Crowd""]",0,91,70.0,65.0,86.0
8093,tt6173644,Derailed,2016,,,0,"[""Action"", ""Crime""]",ko,0.8031,"[""MCMC"", ""Kidari ENT"", ""CJ Entertainment""]",0,91,,61.0,
8094,tt6175078,Luck-Key,2016,"$466,505",,0,"[""Action"", ""Comedy"", ""Crime""]",ko,3.5177,"[""Yong Film"", ""Showbox""]",0,112,,69.0,
8095,tt6175394,The Last Warrior,2017,,,8250000,"[""Adventure"", ""Action"", ""Comedy"", ""Fantasy"", ""Family""]",ru,1.4911,"[""The Walt Disney Company CIS"", ""Walt Disney Pictures""]",30060061,120,,64.0,
8096,tt6175820,This Crazy Heart,2017,,,0,"[""Comedy"", ""Drama""]",de,0.7374,"[""Constantin Film""]",0,104,,69.0,
8097,tt6178628,Venus,2016,,,0,"[""Documentary""]",da,0.2625,"[""House of Real"", ""Faction Film""]",0,80,,66.0,
8098,tt6179276,Needle Boy,2016,,,0,"[""Drama""]",da,0.4792,"[""Anti Filmes"", ""Beofilm""]",0,76,,65.0,
8099,tt6182908,Smallfoot,2018,"$83,315,531",,80000000,"[""Adventure"", ""Fantasy"", ""Comedy"", ""Family"", ""Animation""]",en,3.2391,"[""Warner Animation Group"", ""Zaftig Films"", ""Warner Bros. Pictures""]",214115531,96,60.0,66.0,76.0
8100,tt6183834,Carbon,2017,,,0,"[""Thriller"", ""Crime""]",fr,0.9494,"[""Les Films Manuel Munz"", ""EuropaCorp"", ""Nexus Factory""]",0,104,,65.0,
8101,tt6184120,Sex Cowboys,2016,,,0,"[""Drama""]",it,0.5646,"[""""]",0,73,,43.0,
8102,tt6185998,The Executioners,2018,,,0,"[""Thriller"", ""Horror"", ""Drama""]",en,0.3861,"[""West Arts"", ""Voltage Pictures"", ""Smoke Hammer Media"", ""Explorer Entertainment"", ""BIC Production""]",0,92,,38.0,
8103,tt6189022,Angel Has Fallen,2019,"$69,030,436",,40000000,"[""Action"", ""Thriller""]",en,6.9475,"[""Campbell Grobman Films"", ""Eclectic Pictures"", ""G-BASE"", ""Millennium Media""]",146661977,122,45.0,64.0,38.0
8104,tt6190198,My Teacher,2017,,,0,"[""Romance"", ""Drama""]",ja,0.946,"[""Warner Bros. Japan"", ""CBC"", ""Foster Plus Co."", ""GYAO"", ""Hokkaido Broadcasting Co."", ""J Storm"", ""MBS"", ""RKB Mainichi Broadcasting Corporation"", ""Shueisha"", ""TBS"", ""Tokyu Agency"", ""Dragonfly Entertainment""]",0,113,,63.0,
8105,tt6191390,Gremlin,2017,,,0,"[""Sci-Fi"", ""Thriller"", ""Horror""]",en,0.4528,"[""Gitsyl Movie""]",0,90,,38.0,
8106,tt6193408,A Shaun the Sheep Movie: Farmageddon,2019,,,0,"[""Adventure"", ""Comedy"", ""Science Fiction"", ""Family"", ""Animation""]",en,1.7198,"[""StudioCanal"", ""Aardman"", ""Anton Capital Entertainment""]",43133089,87,79.0,68.0,96.0
8107,tt6193424,The Trip to Spain,2017,"$1,157,604",,0,"[""Adventure"", ""Comedy"", ""Drama""]",en,0.4358,"[""Revolution Films"", ""Baby Cow Productions"", ""Goalpost Film""]",0,115,66.0,66.0,83.0
8108,tt6193454,Blue My Mind,2017,,,0,"[""Fantasy"", ""Horror"", ""Drama""]",de,1.1642,"[""Z\u00fcrcher Hochschule der K\u00fcnste"", ""tellfilm""]",0,97,63.0,61.0,81.0
8109,tt6194530,Ava,2017,,,3000000,"[""Romance"", ""Drama""]",fr,1.2388,"[""Trois Brigands Productions"", ""F Comme Film"", ""Cin\u00e9-@"", ""ARTE France Cin\u00e9ma"", ""Canal+"", ""ARTE"", ""Cin\u00e9mage 11"", ""Cofinova 13""]",500000,106,62.0,67.0,97.0
8110,tt6195094,Incident in a Ghostland,2018,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama""]",en,4.4677,"[""Mars Films"", ""5656 Films"", ""Logical Pictures"", ""Inferno Pictures"", ""Highwire Pictures""]",0,91,44.0,64.0,50.0
8111,tt6196754,Say You Will,2017,,,0,"[""TV Movie"", ""Drama""]",en,0.6484,"[""Ghost Rain Pictures""]",0,95,,68.0,
8112,tt6196936,The Kill Team,2019,,,0,"[""Action"", ""War"", ""Drama"", ""Biography""]",en,1.5257,"[""Nostromo Pictures"", ""Temple Hill Entertainment"", ""Marc Graue Recording Studios""]",0,87,60.0,60.0,69.0
8113,tt6197070,Blood Machines,2019,,,0,"[""Adventure"", ""Horror"", ""Science Fiction"", ""Sci-Fi"", ""Music""]",en,0.3732,"[""Logical Pictures"", ""Rumble Fish Productions""]",0,50,,61.0,79.0
8114,tt6197494,Malicious,2018,,,3500000,"[""Thriller"", ""Horror""]",en,1.145,"[""Lost Hills Film Fund""]",0,90,,50.0,
8115,tt6198246,The Great War,2019,,,0,"[""History"", ""Action"", ""War"", ""Drama""]",en,0.7056,"[""""]",0,108,24.0,40.0,17.0
8116,tt6198946,The Hole in the Ground,2019,"$21,072",,0,"[""Mystery"", ""Horror"", ""Drama""]",en,1.3045,"[""Bankside Films"", ""Wrong Men"", ""Head Gear Films"", ""Metrol Technology"", ""Savage Productions"", ""Made"", ""Wild Atlantic Pictures""]",3373474,90,63.0,56.0,83.0
8117,tt6202690,The Bed,2018,,,0,"[""Drama""]",es,0.3082,"[""""]",0,95,,57.0,
8118,tt6204018,Ted - Show Me Love,2018,,,0,"[""Biography"", ""Drama"", ""Music""]",sv,0.2712,"[""Film i V\u00e4st"", ""TV4"", ""Maipo Film"", ""StellaNova Film""]",0,121,,70.0,
8119,tt6204340,Bullet Head,2017,,,0,"[""Thriller"", ""Drama"", ""Crime""]",en,1.8253,"[""Millennium Media"", ""Principato-Young Entertainment"", ""Nu Boyana Film Studios"", ""Sunset Junction Entertainment""]",87465,93,51.0,54.0,59.0
8120,tt6205872,Assassination Nation,2018,"$2,005,142",,7000000,"[""Action"", ""Thriller"", ""Horror"", ""Comedy"", ""Crime""]",en,2.3352,"[""Bron Studios"", ""Phantom Four"", ""Creative Wealth Media Finance"", ""Foxtail Entertainment""]",2900000,108,54.0,60.0,74.0
8121,tt6206564,Trapped,2016,,,0,"[""Thriller"", ""Drama""]",hi,0.4705,"[""Reliance Entertainment"", ""Phantom Films""]",436529,105,,75.0,100.0
8122,tt6208950,The Samuel Project,2018,"$161,565",,0,"[""Drama""]",en,0.2285,"[""""]",0,92,,74.0,
8123,tt6209774,Futra Days,2024,,,0,"[""Sci-Fi"", ""Science Fiction"", ""Romance"", ""Drama""]",en,0.5104,"[""""]",0,99,,,
8124,tt6210808,I Still Hide to Smoke,2016,,,0,"[""Drama""]",ar,0.4916,"[""K.G. Productions"", ""Battam Films"", ""Blonde Audiovisual Productions"", ""ARTE France Cin\u00e9ma"", ""Eurimages"", ""R\u00e9gion Provence-Alpes-C\u00f4te d'Azur"", ""Greek Film Centre"", ""CNC"", ""ANGOA""]",0,90,,71.0,
8125,tt6210996,10x10,2018,"$2,263",,0,"[""Thriller"", ""Mystery"", ""Drama""]",en,2.6703,"[""Head Gear Films"", ""Unstoppable Entertainment""]",68260,86,,51.0,67.0
8126,tt6211976,A Vigilante,2018,,,0,"[""Thriller"", ""Mystery"", ""Drama"", ""Crime""]",en,0.9745,"[""Uncorked Productions"", ""Pulse Films"", ""River Bay Films""]",83012,92,68.0,57.0,90.0
8127,tt6212478,American Animals,2018,"$2,856,954",,3000000,"[""Crime"", ""Drama"", ""Biography"", ""Documentary""]",en,2.3041,"[""Film4 Productions"", ""RAW"", ""Lava Bear Films"", ""AI Film""]",2847319,117,68.0,70.0,88.0
8128,tt6212496,Mr. Roosevelt,2017,,,0,"[""Comedy""]",en,0.2782,"[""Beachside Films"", ""Sleepy Sheep"", ""Revelator Productions""]",0,90,73.0,62.0,100.0
8129,tt6212984,Parava,2017,,,0,"[""Action"", ""Comedy"", ""Drama""]",ml,0.594,"[""The Movie Club"", ""Anwar Rasheed Entertainments""]",0,146,,80.0,
8130,tt6213284,I Am Not a Witch,2017,"$50,868",,0,"[""Comedy"", ""Drama""]",en,0.9062,"[""Soda Pictures"", ""Clandestine Films"", ""Quiddity Films"", ""Icreatefilms"", ""unafilm"", ""Film4 Productions""]",0,93,80.0,69.0,98.0
8131,tt6213952,Anything,2017,"$19,037",,0,"[""Romance"", ""Drama""]",en,0.4196,"[""ONEZERO Films"", ""Chaotik""]",0,94,60.0,61.0,65.0
8132,tt6214928,1922,2017,,,0,"[""Horror"", ""Drama"", ""Crime""]",en,2.9622,"[""Campfire Studios"", ""Lighthouse Pictures""]",0,102,70.0,62.0,92.0
8133,tt6215044,Oceans Rising,2017,,,0,"[""Adventure"", ""Action"", ""Science Fiction"", ""Drama""]",en,0.6204,"[""Syfy"", ""The Asylum""]",0,90,,25.0,
